jid,family,embedding_source,embedding_row_index,pca1,pca2,pca_fit_subset,preprocessing,source_npz_path,source_npz_key
JVASP-43162,oxide,last_alignn_pool,396,3.927690036184389,5.794643777106201,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49112,oxide,last_alignn_pool,397,5.2462224348789865,4.429315765717751,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50836,oxide,last_alignn_pool,398,8.280337877244962,4.000181798036846,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-16918,oxide,last_alignn_pool,399,4.750227744639762,3.638916037133644,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49137,oxide,last_alignn_pool,400,6.9668149190914885,3.820229675043088,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-102686,oxide,last_alignn_pool,401,0.7683381666558524,4.130404127334575,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-1576,oxide,last_alignn_pool,402,9.211733329679614,-1.6189708925491821,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-59682,oxide,last_alignn_pool,403,-7.7226918714379735,6.270340773004257,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-18489,oxide,last_alignn_pool,404,2.373507018983429,3.573301072533553,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43165,oxide,last_alignn_pool,405,7.310271527495551,2.7303408207954996,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-105318,oxide,last_alignn_pool,406,7.264731159505011,3.913092604012465,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48586,oxide,last_alignn_pool,407,3.3798969569093615,3.832374712851524,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12022,oxide,last_alignn_pool,408,5.735652456612103,4.268568310293107,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-104017,oxide,last_alignn_pool,409,-3.461440476860767,-0.061649442964597935,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-102005,oxide,last_alignn_pool,410,-3.9489230401278386,0.198803859779445,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103896,oxide,last_alignn_pool,411,-1.691798682967501,0.030139167791474485,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-3048,oxide,last_alignn_pool,412,6.267127028034239,-7.83186681556386,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-104986,oxide,last_alignn_pool,413,2.600861716192805,0.678119880110852,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-42220,oxide,last_alignn_pool,414,7.562669097007783,1.6790806363269128,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-105552,oxide,last_alignn_pool,415,11.84377127656549,-0.06175210560118662,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43935,oxide,last_alignn_pool,416,5.934248418856334,3.800101650441398,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-107089,oxide,last_alignn_pool,417,8.799682232350829,2.5490608226352647,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-104018,oxide,last_alignn_pool,418,-3.448122595095614,0.5953309968448793,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-104989,oxide,last_alignn_pool,419,4.335621327403464,4.6471937090972055,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13074,oxide,last_alignn_pool,420,-4.001587850160008,8.780166020858804,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-22693,oxide,last_alignn_pool,421,1.1316584885993115,3.873211757012908,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43908,oxide,last_alignn_pool,422,2.1586734172615234,6.190088498074261,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52847,oxide,last_alignn_pool,423,-6.357296871341189,7.556726433826146,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-106536,oxide,last_alignn_pool,424,8.288810244461422,3.5172531061871672,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-107593,oxide,last_alignn_pool,425,2.126656595557975,5.655089289324622,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103961,oxide,last_alignn_pool,426,-2.9009823555432193,1.6505956519163316,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-16926,oxide,last_alignn_pool,427,0.0033960696569962185,3.7027254166052077,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-1219,oxide,last_alignn_pool,428,-1.8905961005200833,5.652865714971783,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-2220,oxide,last_alignn_pool,429,11.388101523635815,-2.6103031524236733,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103962,oxide,last_alignn_pool,430,-3.3461709661538763,2.1244890056940826,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103899,oxide,last_alignn_pool,431,-3.4171331320595537,-0.6244781011314912,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-57946,oxide,last_alignn_pool,432,8.17444625502467,1.831958021627221,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-104889,oxide,last_alignn_pool,433,9.157982148642818,2.1499225149118346,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-101968,oxide,last_alignn_pool,434,-3.9479845956821733,-0.8800553421039972,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-43915,oxide,last_alignn_pool,435,9.517842156905381,4.6964803132362665,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50974,oxide,last_alignn_pool,436,12.56203256079366,-0.5268320070662011,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-105402,oxide,last_alignn_pool,437,8.732841992301967,2.5728148323356854,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-106650,oxide,last_alignn_pool,438,11.068093030763762,-0.8027030285314406,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-107546,oxide,last_alignn_pool,439,9.94429536943673,0.2372179907257547,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-106652,oxide,last_alignn_pool,440,3.911478852725397,-6.23612034558609,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-101969,oxide,last_alignn_pool,441,-3.85180714052774,-0.8974425752028121,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48594,oxide,last_alignn_pool,442,9.330138182920527,1.266559411493161,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-107718,oxide,last_alignn_pool,443,9.11074935289352,1.9386732466897838,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13009,oxide,last_alignn_pool,444,2.1027645346589217,6.1952268674371895,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13094,oxide,last_alignn_pool,445,7.341312722276423,-0.8972756419748739,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103967,oxide,last_alignn_pool,446,-3.3282011322077234,0.6727508798175034,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-19093,oxide,last_alignn_pool,447,12.5099704461556,-1.922995351849294,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-4870,oxide,last_alignn_pool,448,9.523119197126212,-1.2915081913800757,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-103907,oxide,last_alignn_pool,449,-3.021598301815026,1.5405933061984616,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50117,oxide,last_alignn_pool,450,12.24981628906976,0.14662032836827749,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49765,oxide,last_alignn_pool,451,10.258905417181063,2.204652550521788,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-32398,oxide,last_alignn_pool,452,-3.6643651275534386,1.4075339859923148,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49766,oxide,last_alignn_pool,453,2.6313211616108187,5.4281669886205695,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50118,oxide,last_alignn_pool,454,9.232322457918144,-3.8091769609593134,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7771,oxide,last_alignn_pool,455,14.461470999751167,0.9487490234414274,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-47547,oxide,last_alignn_pool,456,4.0777159139598815,4.012846733087873,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13287,oxide,last_alignn_pool,457,2.176104179838617,4.193288267891492,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-4792,oxide,last_alignn_pool,458,8.962846075692873,4.160074331445587,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-47552,oxide,last_alignn_pool,459,7.3955755075887435,2.006612682416898,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52404,oxide,last_alignn_pool,460,5.193839806409528,3.4825189822151787,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-19096,oxide,last_alignn_pool,461,5.192560715309529,5.687291662841333,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8057,oxide,last_alignn_pool,462,7.967240645416827,3.0883552992910857,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50262,oxide,last_alignn_pool,463,5.4055240592378775,5.627020032231298,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-29333,oxide,last_alignn_pool,464,2.959479607891756,5.952827039393776,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48549,oxide,last_alignn_pool,465,6.6492369191655065,3.513181907585646,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-47518,oxide,last_alignn_pool,466,4.524945677796609,4.529755642560439,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8404,oxide,last_alignn_pool,467,6.279865451509988,4.358280543421934,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52248,oxide,last_alignn_pool,468,4.062324746569917,3.7376368153901516,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8689,oxide,last_alignn_pool,469,5.062636578065508,4.203805255225442,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-54773,oxide,last_alignn_pool,470,10.314894953182534,0.741829803860698,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50981,oxide,last_alignn_pool,471,10.846942277045123,0.5182584052141129,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48571,oxide,last_alignn_pool,472,7.252802197072052,2.378088187854685,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7689,oxide,last_alignn_pool,473,11.134614318350412,0.6423627166800993,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-13297,oxide,last_alignn_pool,474,3.3496310640886553,5.0966793069323515,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-54774,oxide,last_alignn_pool,475,0.4358435531045721,5.867506466083899,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49911,oxide,last_alignn_pool,476,1.9177607059732684,-4.174143250379833,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44654,oxide,last_alignn_pool,477,1.6331874466384444,6.001185083984407,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52299,oxide,last_alignn_pool,478,6.888907407200575,3.1460814251292026,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8599,oxide,last_alignn_pool,479,1.836218007526209,3.7729328672878606,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-51767,oxide,last_alignn_pool,480,0.4852543766424538,5.184205040763444,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50417,oxide,last_alignn_pool,481,6.695293984556169,5.147361493109917,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8812,oxide,last_alignn_pool,482,-2.7508300090104796,3.984044112080349,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8323,oxide,last_alignn_pool,483,-0.46532180130680123,6.92202090513169,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8697,oxide,last_alignn_pool,484,4.4059732446914905,-2.1663201501310563,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8629,oxide,last_alignn_pool,485,6.035933831149176,-3.01787431443605,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8630,oxide,last_alignn_pool,486,5.030443443797887,-2.1063779042882516,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8409,oxide,last_alignn_pool,487,3.892023925055336,2.341914453646019,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7789,oxide,last_alignn_pool,488,2.2737187802908116,-1.2128153870218936,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50123,oxide,last_alignn_pool,489,6.38527359241461,-9.125309209045556,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-55312,oxide,last_alignn_pool,490,4.2777807693156475,4.083997992838217,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-44455,oxide,last_alignn_pool,491,3.884812615180428,4.550642194100222,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8638,oxide,last_alignn_pool,492,-1.4912771147456443,6.657901879522196,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7868,oxide,last_alignn_pool,493,-1.3977960426523668,6.092103439396666,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-5008,oxide,last_alignn_pool,494,9.45534776643467,-2.4758130476816524,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48148,oxide,last_alignn_pool,495,5.4340013582883255,3.9137729962046732,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12522,oxide,last_alignn_pool,496,-4.84373286366209,8.698643477027582,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-5539,oxide,last_alignn_pool,497,8.515576431600469,-2.9982640736275616,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8705,oxide,last_alignn_pool,498,6.536869971930455,-0.3262362364027938,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8333,oxide,last_alignn_pool,499,3.3676918047265185,4.7574221828841825,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50516,oxide,last_alignn_pool,500,13.378244753753117,-0.3794765739280144,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7871,oxide,last_alignn_pool,501,-2.4966560663740016,5.806571086564425,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8165,oxide,last_alignn_pool,502,-7.18805456821536,7.979833354672648,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-47882,oxide,last_alignn_pool,503,5.988285824264162,4.224693345209909,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50517,oxide,last_alignn_pool,504,11.846498859554133,0.9872269144123987,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52381,oxide,last_alignn_pool,505,4.748814452518227,3.254721922268177,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-48612,oxide,last_alignn_pool,506,6.6744637524994745,3.4669352502277566,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8642,oxide,last_alignn_pool,507,1.9610038592740735,6.075978503327425,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8020,oxide,last_alignn_pool,508,12.86503857832545,-1.835559571027888,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-11800,oxide,last_alignn_pool,509,5.042636766884661,4.0163504066732845,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8254,oxide,last_alignn_pool,510,6.057037501685588,2.84543454992281,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-12528,oxide,last_alignn_pool,511,2.3065773955198865,5.513241158148142,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-52877,oxide,last_alignn_pool,512,0.8952776448707442,0.8187620145087453,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-29843,oxide,last_alignn_pool,513,3.531432118239996,1.2402991214038201,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-59496,oxide,last_alignn_pool,514,2.0568178070850527,6.078608165621554,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-53615,oxide,last_alignn_pool,515,-4.478213634698067,3.8347114765262744,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-33317,oxide,last_alignn_pool,516,3.2646814100709656,1.669542154782714,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8258,oxide,last_alignn_pool,517,6.371965589600326,4.206709988180619,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-47891,oxide,last_alignn_pool,518,7.028669111520901,3.1157288497676867,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50893,oxide,last_alignn_pool,519,10.546340555505346,0.6944667885966368,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8649,oxide,last_alignn_pool,520,6.493216091565163,0.8453331796133641,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50848,oxide,last_alignn_pool,521,9.811369919570147,-2.851357105413338,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-42688,oxide,last_alignn_pool,522,1.942507033906983,5.625578900087605,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-49914,oxide,last_alignn_pool,523,12.859622400660797,-0.19865509855135777,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9691,oxide,last_alignn_pool,524,11.7633205831279,-0.10636230595079713,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9600,oxide,last_alignn_pool,525,-6.047102423109315,7.163622956518122,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50986,oxide,last_alignn_pool,526,5.911801624451302,0.8066513533542163,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-30335,oxide,last_alignn_pool,527,-0.9057741925991849,6.46820933298854,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-9774,oxide,last_alignn_pool,528,10.16108393902004,2.678146007855345,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-50142,oxide,last_alignn_pool,529,11.004624521808815,0.8590882490708676,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-10297,oxide,last_alignn_pool,530,8.95421520458284,2.9894835527681596,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-8419,oxide,last_alignn_pool,531,3.9324949731278425,3.5446000973172733,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-45521,oxide,last_alignn_pool,532,7.9107015113249,2.109961635010946,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-45367,oxide,last_alignn_pool,533,6.807028204150773,1.0843971665752414,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-5,oxide,last_alignn_pool,534,11.046823254489126,-0.13412759512291036,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
JVASP-7751,oxide,last_alignn_pool,535,12.211860334744797,-1.9786330458078991,balanced_pool,StandardScaler fit on balanced_pool,results/embeddings/embeddings/test_set/structure_embeddings.npz,last_alignn_pool
